Sample_Name,nosZ.006,nosZ.008,nosZ.013,nosZ.014,nosZ.015,nosZ.016,nosZ.018,nosZ.022,nosZ.025,nosZ.027,nosZ.028,nosZ.030,nosZ.033,nosZ.037,nosZ.039,nosZ.044,nosZ.057,nosZ.071,nosZ.077,nosZ.081,nosZ.093,nosZ.096,norB.006,norB.018,norB.020,norB.033,norB.034,norB.036,norB.037,norB.048,norB.051,norB.058,norB.062,norB.065,norB.068,norB.069,norB.072,norB.076,norB.098,norB.104,norB.114,norB.117,norB.121,norB.123,norB.128,norB.141,nirS.004,nirS.005,nirS.016,nirS.023,nirS.026,nirS.036,nirS.041,nirS.042,nirS.045,nirS.050,nirS.052,nirS.053,nirS.055,nirS.057,nirS.059,nirS.065,nirS.067,nirS.070,nirS.071,nirS.073,nirS.074,nirS.075,nirS.081,nirS.085,nirS.090,nirS.093,nirK.001,nirK.005,nirK.006,nirK.011,nirK.018,nirK.021,nirK.025,nirK.027,nirK.030,nirK.032,nirK.034,nirK.036,nirK.038,nirK.042,nirK.044,nirK.047,nirK.048,nirK.070,nirK.073,nirK.088,nirK.100,nirK.103,nirK.105,nirK.119,Internal_ID,Plant,Year,Nitrogen,Days
3119_M_2015_P3_N400_20180514_BULK_DNA_CABBI,21.50622891,16.89711927,40,22.90423116,19.10623503,16.6878859,19.96835471,21.09662006,21.7402932,15.43338013,19.85165399,20.61458268,21.42015258,20.70001177,19.55666274,21.7264274,17.75360581,18.76842392,19.26810931,21.48745827,22.44988764,20.08917995,18.45810001,21.60774296,19.33562534,19.49450181,18.99450958,20.57369558,21.01862375,22.00069319,20.1526536,21.08252195,20.15352223,21.01818299,18.30868032,18.86220482,19.15692743,21.44160026,10.51462908,19.55873592,20.14339906,16.84634795,19.1556702,20.96616306,19.18052267,40,18.28433525,22.76053725,20.04580534,19.76655524,19.56408216,19.351235,17.38741672,20.18835141,18.45455588,20.73035369,19.77350754,21.05738294,20.46292785,20.50823335,21.08730991,22.32139708,17.09259399,20.35447349,21.51381962,18.64821443,22.76551384,18.4424858,18.64128564,22.86717023,40,40,19.03345788,20.05794101,20.76840026,18.42071155,20.33771029,22.42050638,19.80568818,17.81048639,20.36066659,18.78811806,19.49345998,19.99192567,18.89914831,19.13973913,19.06890364,20.0323217,20.3331966,19.56306959,21.96783403,19.63934475,18.84114661,19.49034751,20.68463764,21.68502976,3119,M,2015,400,5
4007_C_2018_P6_N300_A_20180530_CABBI,21.63906407,16.19044426,40,21.51465609,18.23192069,15.79872952,19.37318425,21.25020997,21.45114192,14.6612592,19.8018855,20.08558357,20.25614188,20.37152941,18.61654861,21.24998004,17.52379297,18.19905787,18.68586831,20.49312558,20.78403883,19.01897803,18.21505938,40,18.57832235,18.70278795,17.7119961,19.67721125,20.59273923,20.80919601,19.80888559,19.675235,19.78099509,20.88427655,18.39940489,18.4307204,18.22023674,20.60970817,9.572010648,18.71336634,19.35876528,15.75444483,18.8948699,19.56434836,18.32042948,21.51446515,17.43389632,20.23754055,19.58211803,18.69179324,18.68596265,18.37832377,16.63258969,19.18722511,17.91144122,21.19523684,18.64403005,19.71771366,19.53642389,20.21404671,20.57710747,21.17567737,16.10643369,19.53471196,20.43337889,17.96377529,40,17.70484581,17.75677791,40,22.33775809,21.7289032,17.97788051,18.89484334,20.039705,17.81807094,20.25368438,21.8333533,19.50321691,16.88363696,20.14013656,18.25216105,18.84524077,18.82668183,18.59645121,17.96033927,18.77660606,19.95514513,19.87621781,19.25039481,20.81324723,19.46554811,18.24780623,19.07133664,20.06823356,21.20836323,4007,C,2018,300,21
4015_C_2018_P13_N300_A_20180530_CABBI,21.00095373,16.42877788,22.17074607,21.63193627,18.26754532,16.11682059,19.47881492,20.89658531,21.62306519,14.45981802,20.34695027,20.99593065,20.43954291,21.19165577,18.77072992,20.84817922,17.75552995,18.27518747,18.6071451,20.16658739,22.20926246,19.84516464,18.26488254,20.30492531,18.86260935,18.73195405,17.80900973,19.94870713,20.75057738,20.71026104,19.52124324,20.01009437,20.355613,20.99447734,18.93591654,18.66458239,18.63887732,20.48599843,9.316453889,19.46111565,19.52794239,16.16712619,19.0236171,19.94315939,18.44249383,22.08421742,17.83363291,22.92522677,19.48762442,18.49569945,19.2147446,19.06944566,16.66376263,19.29727443,17.81757789,20.91976641,18.93071391,19.90301292,19.61019922,20.98793084,20.97775801,21.06145799,16.5823332,19.58883479,21.31390118,18.39854801,22.33244784,17.6515889,18.53055855,21.92799468,40,22.25492952,18.34528374,19.06223606,20.03316853,18.11034857,20.32472886,22.58597746,19.56447622,17.30504528,20.67881616,18.31032014,19.56949193,19.37237298,19.0035938,18.65379562,18.94727937,21.11124323,19.45923236,19.5711513,21.25847187,19.78435338,18.77148006,18.99153146,20.04824352,21.52673456,4015,C,2018,300,21
4023_M_2015_P5_N200_A_20180530_CABBI,21.54626705,16.39961828,20.91639869,22.52399316,18.83001773,16.11655115,19.40002133,20.78228508,21.09301082,16.19145348,19.60793236,19.98605275,21.23489011,21.36867283,19.39606794,20.56872763,17.96263708,18.42890249,18.87989656,22.07124783,22.28138031,20.33041368,18.17067078,21.09275406,18.42755033,18.48402314,18.35803334,19.80678488,20.71925703,20.84651869,19.9434145,20.22785757,19.24150549,20.81122512,18.34074274,18.35618383,18.54215787,20.47153792,10.91769597,18.74230201,19.48992127,16.04009515,18.80333552,20.03317967,18.49122201,22.29606517,17.43505456,22.13943442,20.1416938,20.30216521,19.21760097,18.9243869,16.89617291,19.61307285,18.15164871,21.11292815,18.87376637,20.40435471,19.89388122,19.70824438,21.22820965,21.54611377,16.55578102,19.68282645,21.34800734,18.36325636,22.41817218,17.92486777,17.97820284,40,22.84498467,40,18.28629583,19.27004084,19.68867094,17.88453492,20.05534014,22.11055705,19.58523716,17.2922285,19.97571699,18.27355432,19.08974528,19.20989801,19.06294597,18.56067565,19.00059173,20.0369818,20.12479154,18.95374851,21.57939674,19.34424237,18.79528839,19.34195724,20.02357025,21.29921197,4023,M,2015,200,21
4031_M_2017_P12_N200_A_20180530_CABBI,40,20.20418413,19.03138934,40,18.23156026,15.24035579,19.05230919,21.23628567,22.18915466,19.43389904,17.45707435,40,40,21.17268795,15.31980508,40,20.55689985,11.75336074,17.85139898,40,16.47138377,18.77972386,20.41855752,22.98179607,13.49066801,20.41271523,19.71096377,21.62730279,21.55072938,21.45971655,16.93989356,40,22.50618058,40,17.78450275,21.58340443,17.91650826,40,15.97804772,21.06726073,15.97043774,18.99673037,18.31816336,40,21.05681308,40,21.95137023,40,40,40,21.06818119,17.73466192,11.46393956,19.00822704,18.36572012,20.99774272,20.62048295,18.10008051,40,21.53953608,17.9267223,40,13.17507335,15.81511828,40,15.24301081,20.17948653,19.26517753,19.34130873,20.49130349,22.99294623,40,18.75911485,21.0662059,22.90962251,40,22.92732951,40,20.43796276,19.9268032,40,18.06754094,18.64602315,20.1857097,22.88093447,21.95710332,17.7031566,17.92161828,19.70388647,21.75198848,22.12177694,16.65022728,14.90471525,18.69689735,20.43064415,15.85126493,4031,M,2017,200,21
4039_M_2016_P18_N200_A_20180530_CABBI,21.41844929,16.2303183,22.91371931,22.29249669,18.07057813,16.02002105,19.30880725,20.81754652,21.09026412,16.67306766,19.88865327,20.32285474,20.43033601,20.86975462,18.93619727,20.76750594,17.62584189,18.62079788,18.49553563,21.54397901,21.95259864,19.22363674,17.90873195,21.74160857,18.67541893,18.09689668,17.90762539,19.95492977,20.7809504,20.99352947,19.39910713,19.82646597,19.531565,20.71654109,18.31387459,18.45807155,18.47755168,20.51147696,11.64303328,18.90260202,19.20101629,16.15598982,18.4041309,20.40588053,18.38899956,22.15271772,17.44653566,22.3559132,19.67719616,21.08187867,19.02918895,18.84525674,17.15287877,19.47435088,18.15528943,20.64174254,19.02035951,20.17892284,19.51916705,20.26820747,20.5370606,21.22683407,16.57527977,19.79095476,21.19668758,17.98154744,22.19308137,17.81580657,18.12397182,40,22.63568046,22.19616196,17.98893897,19.37557944,20.2374391,17.87188048,20.10138099,21.77098378,19.58275546,17.1802015,20.27522907,18.594194,18.9404745,19.29912183,19.0229439,18.54916734,18.79751868,20.41643452,20.19996826,19.16497714,20.71737092,19.29914511,18.72843808,19.6302691,20.14298738,21.7342867,4039,M,2016,200,21
4047_M_2017_P25_N200_A_20180530_CABBI,19.73749016,15.21572575,40,21.31688567,17.61615423,15.34025159,18.14768865,19.61798015,20.44918552,15.38657603,19.34695195,19.03852624,19.5780347,19.83380054,18.10493424,19.72560053,16.80234829,17.0458153,17.77603084,20.20785928,20.29084115,19.17070498,17.62923697,21.01544326,17.58040384,18.35284549,17.09503897,19.4339464,19.92022559,20.01683656,18.70649779,19.06740573,18.3827803,19.53278525,17.437244,17.78348831,17.59931931,19.29297303,10.61122987,18.1177849,18.99702308,15.07521065,17.8029337,19.12207136,17.60518281,20.35621975,16.78148771,21.05601527,18.67519062,19.64178,18.3197543,17.93918344,15.95276648,18.52675756,16.93525653,20.07368697,18.11675425,19.1886945,18.61445607,19.21408371,19.72963988,20.51741859,15.51478223,19.05712652,20.45499928,17.33751395,22.28072775,16.85769297,17.00038245,22.43206449,21.59149168,21.95311134,17.2399874,18.26641628,19.05198881,16.78510937,19.36695912,20.35966129,18.74502796,16.03665238,19.47547568,17.50402866,18.242686,18.05377544,18.05504018,17.33993542,17.72360901,19.6824096,19.12295179,18.30904093,20.21086596,18.33294489,17.66480802,18.51691553,19.19625218,20.3200008,4047,M,2017,200,21
4055_M_2017_P33_N200_A_20180530_CABBI,21.48697608,15.7871557,21.96916057,22.04287392,18.26138701,15.53970671,19.29740457,20.05643265,20.50585996,15.24947429,19.88935639,20.36433639,20.10468491,20.744048,18.50812047,20.23114371,17.02093205,17.85683377,18.44185739,20.47450844,20.77146581,19.41834908,18.21828008,22.10771268,17.65133023,18.66049734,17.75970818,19.55486192,20.55650002,19.89718434,18.77693277,19.05774222,18.94202834,20.24207739,18.21983987,18.3564582,18.06221762,20.10986304,10.01186415,18.89961861,19.06092367,15.62466813,18.38777353,19.12353881,17.79656895,21.00545263,17.37987826,20.41671622,19.20573175,19.53750029,18.77169054,18.14401437,16.26263327,18.77186496,17.61301385,20.13607597,18.58012809,19.81083849,18.980201,19.77086209,20.29318422,20.76553615,16.08648535,18.88935736,20.09264075,17.28406966,21.3574012,17.42342522,17.84581969,22.40863723,22.78753549,22.58451213,17.68688673,18.64674106,19.34986623,17.28552188,19.92944805,21.58571433,18.81049585,16.56866168,19.75556897,17.66152934,18.4566177,18.54576465,18.6918646,18.21148557,18.30300903,19.60299362,19.36197075,18.74613662,21.08268472,19.28325163,18.23340548,18.8752716,19.08727166,20.93873502,4055,M,2017,200,21
4063_M_2016_P39_N0_A_20180530_CABBI,20.02153256,15.59739371,21.76933404,21.48165237,17.88272192,15.58694658,18.9439801,20.58178077,20.932769,16.8604327,19.98007459,19.86120071,19.868976,20.27162923,18.19582029,20.14705616,17.09950742,17.65248459,18.16562701,20.83129165,21.17950453,18.90836463,17.47482468,22.17371183,18.35760637,18.16424169,17.47214948,19.25173169,20.30362097,20.58056706,19.2425927,19.78798837,19.07249468,20.06273982,17.90283006,17.90424976,17.82214749,19.72558565,12.06341672,18.44757486,19.08114189,15.41253907,17.97815982,19.6115974,17.75146534,21.34885237,17.15779024,21.3604524,19.004452,21.01671796,18.38947572,18.27066492,16.44621815,18.56295525,17.60051046,20.65852858,18.52269994,19.7338305,18.99528641,19.25294108,20.23714081,20.56263603,16.03362608,19.04169647,20.46606511,17.21350693,22.02629458,17.3276734,17.55646751,22.27784637,40,40,17.64743627,18.43501562,19.28684211,17.09859553,19.54301343,21.19375379,19.2580667,16.59048847,19.81642098,17.85243979,18.36844822,18.63139032,18.05532991,17.78973573,18.50651628,20.01622509,19.4647956,18.52081722,20.34950326,18.6276128,18.06048932,18.93767978,19.89828236,20.51121513,4063,M,2016,0,21
4071_M_2015_P45_N400_A_20180530_CABBI,20.20129802,15.74410405,21.79696435,21.09557099,18.04187801,15.62633457,19.41377715,20.55970619,20.68264349,16.96514702,19.73681716,20.19434225,20.25898765,20.77844978,18.43166346,20.6879766,17.24895028,17.95837922,18.39969306,20.09474054,20.66910197,19.37532395,18.28326576,20.69373182,18.32041241,18.69759051,17.65740814,19.38726973,19.9875231,20.58857692,19.3995079,19.72845984,19.52818703,20.49930127,17.93399851,18.32017602,18.30914228,19.80889373,12.03108603,18.50083534,19.13377686,15.87458545,18.29455279,20.01977894,17.75450761,21.39971148,17.17260478,21.60262333,19.63232007,21.06732879,18.9709222,18.56161008,16.57474569,18.82330558,17.62755298,20.31794566,18.77056006,19.87441568,19.29787088,19.30498931,20.71234308,20.93469403,16.22967513,19.4443052,21.13912137,17.62263325,22.36572334,17.52355905,17.79647103,40,22.15852129,22.77900573,17.75520191,18.59315756,19.8888364,17.40811676,20.05869212,21.82715074,19.22448776,16.76305936,20.24494814,18.16444403,19.04995584,18.92509678,18.51032453,17.96800059,18.23729465,20.02617979,19.553771,18.4080888,20.81660719,19.29818136,18.37828847,19.33193174,19.25915342,21.07086781,4071,M,2015,400,21
3104_M_2016_P56_N0_B_20180514_CABBI,21.23222982,16.46693688,40,21.85454453,18.3683174,16.44950173,19.58041485,21.49957568,22.1245187,17.43987479,20.00886658,21.10113628,21.04652751,21.34121709,19.14341318,20.45475086,17.87134467,18.60594529,19.03147479,21.10527871,20.79431727,20.01850201,18.53604504,22.23448067,18.65014909,19.40771384,18.27302807,20.37203022,21.3295552,21.19847019,19.67259845,19.87879956,20.43546205,20.41443077,18.44072476,18.53505722,18.63432399,20.93785655,12.69675302,19.06581816,19.86373038,16.23647634,19.02913723,20.311164,18.59759856,40,17.67445173,22.33553033,20.117022,21.69887545,19.36887693,18.89339789,17.07176173,19.53203517,18.19319324,21.15113685,18.94106045,20.45830423,19.94516331,19.95133984,20.98327378,21.15679033,16.63983741,20.51581112,21.28613604,18.24811609,40,18.30535162,18.12712175,22.84148291,40,40,18.61170819,19.38625634,19.72916475,18.12472934,20.26315334,22.1428851,19.98585181,17.31457295,20.51869879,18.31709709,19.16565688,19.79256505,19.26738006,18.45679284,18.76129929,20.81593917,20.17924975,19.35840634,20.95875339,20.04899397,18.71701834,19.58456315,19.90874983,21.50067527,3104,M,2016,0,5
3112_M_2017_P14_N0_20180514_BULK_DNA_CABBI,20.40499506,15.56380856,21.30871697,22.18131945,17.56118503,15.5982852,18.80405021,20.47791883,22.03469635,15.54965749,19.96105642,19.87491524,20.18283769,20.87579796,18.48021987,20.74714151,17.34927597,18.12777706,18.18441034,21.73199895,21.68524573,18.83753827,17.6865914,21.69752309,18.46668578,18.29294045,17.74946404,19.654016,20.21374121,20.9474088,19.05432241,19.7193208,19.04436024,20.17533595,18.0291135,17.88251615,18.22717423,19.75168276,10.5769204,18.54971562,19.14598621,15.51580176,18.25723657,19.15715532,18.11637221,21.47236129,17.12649794,20.56606148,19.16659203,20.02282965,18.10634218,18.44388986,16.18710834,18.55634126,17.51588384,20.54072416,18.65330477,19.89956703,19.09986416,19.76482794,20.26278531,22.1145035,15.91268093,19.60882239,20.55807079,17.77329224,21.84790083,17.14518421,17.545229,22.02491744,22.98494363,40,17.54707873,18.68843911,19.74750937,17.2154072,19.7138045,21.559938,19.17263811,16.34018008,19.78163857,17.89327306,18.90704301,18.68924802,18.43586489,17.81402263,18.23810342,20.11663687,19.5037494,18.26307926,20.92938143,18.97516854,18.37870674,18.93788898,19.3194152,20.65978117,3112,M,2017,0,5
3120_M_2015_P5_N200_20180514_BULK_DNA_CABBI,20.59050271,15.82800382,22.21876586,21.76170785,17.83044423,15.81525425,19.4377816,19.71374003,21.53113864,15.0430155,19.76551387,20.25627319,20.32329914,21.24979472,18.38934846,20.97531378,17.63575463,18.2575677,18.4986148,20.61065466,21.68653199,19.23052434,18.01244362,21.2999097,18.2964456,18.3816354,18.05616996,20.1407812,20.10544615,20.94937847,19.28452242,19.48250767,19.77577887,21.60024036,18.04922678,18.57517443,18.37513337,19.83433453,10.21057645,18.68389909,19.11395236,15.99446087,18.52487222,19.83202297,18.15927064,22.43065039,17.37276755,21.94603074,19.2849539,19.34066936,19.18737355,18.52451193,16.6466561,19.03398164,17.92880892,20.89998871,18.64911916,19.83497641,19.61574325,19.45256485,20.05124551,21.7023947,16.42035217,19.65397434,20.73287106,17.65991649,21.79836469,17.66790114,18.12814237,22.01636442,22.83522084,22.98068813,17.88395808,18.65115826,20.373935,17.60646884,20.33156255,21.92977445,19.62279515,16.8683627,20.00047775,17.82505286,19.13425741,18.8263708,18.57961767,18.03392658,18.44105426,20.15816327,19.38909632,18.89555129,20.98046754,19.4518657,18.11941072,18.89628208,19.42904675,21.08459709,3120,M,2015,200,5
4008_C_2018_P6_N300_B_20180530_CABBI,21.52313239,16.46028598,21.99947642,22.80054776,18.63523602,16.2708187,19.38776529,20.62979731,21.85299888,13.13764923,20.06835481,20.50004995,20.79572511,22.09084777,19.07517382,21.24446711,17.82542925,18.81930236,19.35372323,20.85375069,21.6583289,19.71488846,19.32459834,22.58059915,19.22740078,19.54175524,18.53211743,20.21487854,20.90452794,21.6211689,19.44330841,20.07735387,19.70146601,20.52595086,19.08855463,18.87226015,18.7661696,20.52245327,9.282135818,19.19896476,19.7641218,16.40089449,18.57097084,20.14548531,18.59154824,22.26603335,17.98441623,22.41067915,20.37480918,17.08323363,18.89193072,19.57282994,17.02553613,19.34741737,18.66176392,21.40830046,19.28420839,21.12272272,19.80465608,20.39875774,20.31743628,22.10951416,16.94087687,19.88753349,21.89162893,18.44235432,22.23967308,17.88646298,18.86613076,40,40,22.82793911,18.78833296,19.56381377,20.19697929,18.13436549,20.76128895,21.81333721,20.1414395,17.39281348,20.12397454,18.44700191,19.4337257,19.46831511,18.97249341,18.91737834,19.2535099,20.95338435,19.52347163,19.32137644,21.84271209,19.75498052,18.38562722,18.48970032,20.28769576,20.60410541,4008,C,2018,300,21
4016_C_2018_P13_N300_B_20180530_CABBI,22.00596836,16.16206077,21.83400452,21.32815802,18.36080747,16.37284511,19.12279961,21.11116596,21.67298242,12.96905466,20.85142813,20.26318714,20.23319476,20.95268351,18.93293989,20.97659089,18.01731481,18.9297057,19.20193849,20.48437726,22.4798954,19.83632728,18.82557181,40,18.89836767,19.57138815,18.31530098,20.26086328,20.75497669,20.4886523,19.42884281,20.4229745,20.26468873,20.46115991,19.13615684,19.49413207,18.81459259,20.79516113,8.946490729,19.03347057,19.7634238,16.00160679,19.03227538,20.19155239,18.51227551,22.64722189,17.84356738,40,19.67037335,16.9874505,19.24265333,18.58819511,16.87010734,19.52658981,18.32805479,21.07968874,19.44954953,21.1852876,19.46802239,20.42808665,20.82884901,21.54553705,16.79961528,19.75428298,21.05995185,18.32294608,40,18.0622302,18.8577933,22.96637662,40,40,18.51683277,19.64578343,20.06941546,18.06618257,20.36521422,22.385471,19.6968496,17.24754296,20.24751984,18.58111775,19.37606722,19.57285333,19.0073873,18.50670007,18.53119096,20.63697399,20.17557171,19.4846783,21.50571108,19.60864965,18.94173346,18.52200544,20.11256898,20.64938148,4016,C,2018,300,21
4024_M_2015_P5_N200_B_20180530_CABBI,20.43716608,15.17623444,22.03789645,20.82498447,17.62032123,15.40850135,18.54619968,19.48735184,20.37566131,14.31728899,19.31913227,19.73036838,19.57719256,20.14923563,18.35926538,19.94223347,16.88654327,17.6969567,18.06329385,20.71766916,20.90196109,19.37521014,17.52341034,21.1546587,18.27357673,18.57542993,17.22495139,19.2219484,20.16423972,20.42751283,18.97279135,19.72521156,19.27021566,20.20521471,17.97088332,17.65884993,17.96700833,19.40276262,9.450608777,18.27420224,19.05812162,15.54917269,18.3583751,19.7244338,17.89721465,21.50815817,16.92179736,21.30991116,18.72541692,18.34482982,18.65286651,17.9848993,16.11720518,18.61241091,17.32854773,19.79590905,18.85697826,19.65530076,18.63002384,19.37573121,20.07703542,20.54671569,15.90428025,18.89354115,20.1255697,17.05593686,21.13379382,17.12274644,17.54670458,20.80801346,22.30421156,22.40205218,17.35298793,18.53509394,19.4532938,17.15357949,19.78105512,20.89983711,18.89228074,16.40830713,19.45761162,17.79346578,18.67307057,18.37543823,17.97385383,17.55489579,17.88488773,19.54850288,19.25933652,18.60853981,20.25284617,18.19548164,17.58451591,18.19559706,19.10275088,20.37571833,4024,M,2015,200,21
